,link,text,user,likes,quotes,retweets,comments,date
769,https://twitter.com/cb_doge/status/1809601342433796226#m,"Why Political Advertisers should choose 𝕏?  • ~250 million people use 𝕏 every day. ~600 million people visit the global town square every month.  • This year, 𝕏 had 1,000 likes per second, 5 million impressions per minute, and more than 9 billion total engagements on posts covering News & Politics.  • 84% of US policy and opinion leaders actively engage with voters across 𝕏's diverse user base of over 90 million in the US.  • 98% of 𝕏's US audience is of voting age.",DogeDesigner,7954,92,1736,1271,"Jul 6, 2024 · 2:52 PM UTC"
770,https://twitter.com/elonmusk/status/1809381756199661879#m,Flight 5 in 4 weeks,Elon Musk,163204,2839,18487,7207,"Jul 6, 2024 · 12:20 AM UTC"
771,https://twitter.com/elonmusk/status/1809379265181339893#m,Wise words from @AriEmanuel,Elon Musk,35817,229,7030,2404,"Jul 6, 2024 · 12:10 AM UTC"
772,https://twitter.com/elonmusk/status/1809378811277951278#m,Good one sigh,Elon Musk,308838,970,24861,8469,"Jul 6, 2024 · 12:08 AM UTC"
773,https://twitter.com/elonmusk/status/1809377894571077842#m,When is there not one – just one – even *attempted* prosecution of that Epstein (Bill Gates & Reid Hoffman come to mind) client list.   Either FBI does their duty or the case for an entire departmental reset or abolishment is strong.,Elon Musk,439768,4746,96064,23434,"Jul 6, 2024 · 12:04 AM UTC"
774,https://twitter.com/elonmusk/status/1809374976845156801#m,Those who oppose this are traitors.  All Caps: TRAITORS  What is the penalty for traitors again?,Elon Musk,303707,3953,65830,18981,"Jul 5, 2024 · 11:53 PM UTC"
775,https://twitter.com/elonmusk/status/1809374217151897911#m,Real question … since we obviously haven’t had one for a while lmao,Elon Musk,174979,1318,19689,14687,"Jul 5, 2024 · 11:50 PM UTC"
776,https://twitter.com/elonmusk/status/1809251925306777944#m,The legacy media are just propaganda puppets.  𝕏 has the truth.,Elon Musk,138710,1445,29054,11114,"Jul 5, 2024 · 3:44 PM UTC"
777,https://twitter.com/elonmusk/status/1809090690766233873#m,🚀🚀🇺🇸🇺🇸 AMERICA  🇺🇸🇺🇸🚀🚀,Elon Musk,290396,2149,32277,15058,"Jul 5, 2024 · 5:03 AM UTC"
778,https://twitter.com/ValueAnalyst1/status/1809029112633381204#m,"Peter Thiel on Elon Musk 🔊  “You know, when Elon was building both Tesla and SpaceX in the 2000s, people thought he was just really, really crazy. I think even those of us who had worked with him at PayPal, I mean, there’s this PayPal book that David Sacks and I thought of writing, and the Elon chapter was titled something like, “The Man Who Knew Nothing About Risk.” There are all these crazy Elon stories I could tell... If one of the two companies had succeeded, you would say, “Well, maybe he still got really lucky,” but when two out of two companies that people thought were completely harebrained in the 2000s, when they both succeed, man, you have to somehow reassess it, and somehow, the rest of us, somehow, are too risk averse, or there’s something about risk he knows that we don’t, or something like this.”",Yaman Tasdivar,17846,201,2833,980,"Jul 5, 2024 · 12:58 AM UTC"
779,https://twitter.com/elonmusk/status/1809070845689516043#m,Tesla Gigafactory Supercomputer Cluster,Elon Musk,234153,1146,17971,11104,"Jul 5, 2024 · 3:44 AM UTC"
780,https://twitter.com/SpaceX/status/1808900954730942940#m,The fourth flight of Starship brought us closer to a rapidly reusable future,SpaceX,58450,1565,10677,4702,"Jul 4, 2024 · 4:29 PM UTC"
781,https://twitter.com/elonmusk/status/1808918183216046342#m,🇺🇸🇺🇸 Happy Independence Day! 🇺🇸🇺🇸,Elon Musk,437861,2016,32945,16890,"Jul 4, 2024 · 5:37 PM UTC"
782,https://twitter.com/cybertruck/status/1808897817613652285#m,Happy 4th 🇺🇸🇺🇸  📸 @JustonBrazda,Cybertruck,28045,216,3674,1648,"Jul 4, 2024 · 4:17 PM UTC"
783,https://twitter.com/johnkrausphotos/status/1808831523237331225#m,,John Kraus,21562,125,2537,974,"Jul 4, 2024 · 11:53 AM UTC"
784,https://twitter.com/elonmusk/status/1808727124783644694#m,Yeah!!,Elon Musk,375962,1506,24414,11934,"Jul 4, 2024 · 4:58 AM UTC"
785,https://twitter.com/teslaownersSV/status/1808705281565532184#m,“I’m nauseatingly pro America. I would have come here from any country. The United States are where great things are possible.” Elon Musk,Tesla Owners Silicon Valley,19667,137,2474,893,"Jul 4, 2024 · 3:31 AM UTC"
786,https://twitter.com/tesla_na/status/1808573554213949524#m,"The most American-made cars are S3XY  To honor those who have served our country, members of the US military + their spouses are eligible for the Tesla Military Purchase Program on a new Model S, 3, X or Y  → tesla.com/military-recogniti…",Tesla North America,11960,144,1923,644,"Jul 3, 2024 · 6:48 PM UTC"
787,https://twitter.com/teslaownersSV/status/1808608107343589503#m,"Tesla Semi hauling a huge load with 2 Model Xs, Model S and Model 3. It’s great to see Teslas vertical integration.",Tesla Owners Silicon Valley,9521,72,1350,610,"Jul 3, 2024 · 9:05 PM UTC"
788,https://twitter.com/sara_spangelo/status/1808489414798221500#m,"With over 100 Direct to Cell satellites now launched, and 100s more planned to be launched this year, excited to provide ubiquitous connectivity to our customers starting with @TMobile in the US this year!",Sara Spangelo,6992,64,1090,575,"Jul 3, 2024 · 1:14 PM UTC"
789,https://twitter.com/elonmusk/status/1808504969697366191#m,More satellites capable of providing Internet directly to mobile phones,Elon Musk,138197,864,18104,9764,"Jul 3, 2024 · 2:15 PM UTC"
790,https://twitter.com/elonmusk/status/1808355026126999784#m,Unmodified video,Elon Musk,132903,532,14362,7582,"Jul 3, 2024 · 4:20 AM UTC"
791,https://twitter.com/EvaLovesDesign/status/1808148524237783101#m,Fashion on X,Elle Lookbook,7929,63,930,629,"Jul 2, 2024 · 2:39 PM UTC"
792,https://twitter.com/xai/status/1808019060350738613#m,how june started & how it’s going   come 🧑‍🍳 with us at xAI & 𝕏 if you like building & running the biggest computers in the world!  x.ai/careers careers.x.com,xAI,11775,225,1883,963,"Jul 2, 2024 · 6:05 AM UTC"
793,https://twitter.com/MAstronomers/status/1808200213414531113#m,I can just keep watching it without getting tired:,Curiosity,17635,138,2411,901,"Jul 2, 2024 · 6:05 PM UTC"
794,https://twitter.com/cb_doge/status/1808178501851226611#m,"""It's only me doing these posts on 𝕏 and I would recommend for leaders of the world to just literally post your own stuff""",DogeDesigner,12466,131,1964,1066,"Jul 2, 2024 · 4:38 PM UTC"
795,https://twitter.com/elonmusk/status/1808173492010983712#m,"True, although AI & robotics will save us (probably)",Elon Musk,36154,425,6365,4445,"Jul 2, 2024 · 4:18 PM UTC"
796,https://twitter.com/elonmusk/status/1808168603721650364#m,The New York Times is attacking *your* freedom of speech!,Elon Musk,311421,3922,60672,28875,"Jul 2, 2024 · 3:59 PM UTC"
797,https://twitter.com/elonmusk/status/1808157976911364355#m,What you sometimes see in the night sky from the Cape in Florida and similar (just no Dragon) from southern California,Elon Musk,33811,149,5642,2123,"Jul 2, 2024 · 3:17 PM UTC"
798,https://twitter.com/elonmusk/status/1808154240658870448#m,"Yeah, it’s awesome. Once you use Tesla Autopilot/FSD for commuting, you won’t use any other car.",Elon Musk,146713,1473,16391,12347,"Jul 2, 2024 · 3:02 PM UTC"
799,https://twitter.com/elonmusk/status/1808153564696428894#m,Dan’s right about this,Elon Musk,43479,358,7189,3642,"Jul 2, 2024 · 2:59 PM UTC"
800,https://twitter.com/Tesla/status/1808124453575909499#m,"In Q2, we produced approximately 411k vehicles & delivered approximately 444k vehicles.  Our Q2 Earnings Call will be streamed live on X on July 23 at 4:30pm CT   → https://ir.tesla.com/press-release/tesla-vehicle-production-deliveries-and-date-financial-results-webcast-second-quarter-2024",Tesla,13825,295,2366,922,"Jul 2, 2024 · 1:03 PM UTC"
801,https://twitter.com/elonmusk/status/1808151448330326354#m,Join xAI to build maximum truth-seeking AI with the best sense of humor!,Elon Musk,36156,238,4836,2952,"Jul 2, 2024 · 2:51 PM UTC"
802,https://twitter.com/elonmusk/status/1807987111083364811#m,😂,Elon Musk,107078,425,8979,4436,"Jul 2, 2024 · 3:58 AM UTC"
803,https://twitter.com/Teslaconomics/status/1807841096875364545#m,"Amidst the stream of cars winding down Lombard St, only 1 vehicle stands out from the rest: my Cybertruck. This is the result of the daring innovation & unyielding vision to create something the world has never seen before by Elon & the Tesla team. It represents the power of dreaming big & taking risks & every time I look at it, it reminds me that when you push the boundaries and follow your path, you too can create extraordinary things.",Teslaconomics,7513,85,1345,1095,"Jul 1, 2024 · 6:18 PM UTC"
804,https://twitter.com/elonmusk/status/1807815331857207775#m,…,Elon Musk,28991,122,3119,2320,"Jul 1, 2024 · 4:35 PM UTC"
805,https://twitter.com/elonmusk/status/1807778836203147707#m,Running ads is easy and getting easier,Elon Musk,20939,101,3329,2143,"Jul 1, 2024 · 2:10 PM UTC"
806,https://twitter.com/elonmusk/status/1807762114779685128#m,Good idea,Elon Musk,101896,443,8929,4801,"Jul 1, 2024 · 1:04 PM UTC"
807,https://twitter.com/elonmusk/status/1807761917274214899#m,"When will politicians, or at least the intern who runs their account, learn that lying on this platform doesn’t work anymore?",Elon Musk,640896,7177,107063,37293,"Jul 1, 2024 · 1:03 PM UTC"
808,https://twitter.com/elonmusk/status/1807757765655625890#m,"That almost the entire media repeated the same lie with the exact same words is disturbing.   The legacy news is not merely fake, but also unoriginally fake!  If you want to know the truth, it’s on 𝕏.",Elon Musk,399871,4540,89345,24179,"Jul 1, 2024 · 12:46 PM UTC"
809,https://twitter.com/teslaownersSV/status/1807658008178270446#m,"“We’re beginning to see the dawn of a new era of space exploration. But one that is driven by companies as much, if not more, than by government.” Elon Musk in 2004",Tesla Owners Silicon Valley,9610,93,1621,797,"Jul 1, 2024 · 6:10 AM UTC"
810,https://twitter.com/elonmusk/status/1807654463081238670#m,Great Herzog moment,Elon Musk,36240,148,3748,1876,"Jul 1, 2024 · 5:56 AM UTC"
811,https://twitter.com/elonmusk/status/1807640841068142695#m,"Other trucks look badass, Cybertruck actually is",Elon Musk,544816,7796,44013,31770,"Jul 1, 2024 · 5:02 AM UTC"
812,https://twitter.com/elonmusk/status/1807632775664771336#m,,Elon Musk,279262,2087,31846,9528,"Jul 1, 2024 · 4:30 AM UTC"
813,https://twitter.com/cb_doge/status/1807627475205189810#m,𝕏 users can use this filter to search for posts from verified accounts. (iOS),DogeDesigner,3663,44,784,418,"Jul 1, 2024 · 4:09 AM UTC"
814,https://twitter.com/elonmusk/status/1807620390979805591#m,Stalin: Court of the Red Czar by Montefiore  (If you want some real nightmares),Elon Musk,11814,78,1355,764,"Jul 1, 2024 · 3:40 AM UTC"
815,https://twitter.com/elonmusk/status/1807614919384391977#m,Gonna be a *lot* of robots in the future,Elon Musk,40281,410,5469,4572,"Jul 1, 2024 · 3:19 AM UTC"
816,https://twitter.com/elonmusk/status/1807611879499747768#m,"Some audiobook recommendations:  The Story of Civilization by Durant Iliad (Penguin Edition) The Road to Serfdom by Hayek American Caesar by Manchester Masters of Doom by Kushner The Wages of Destruction by Tooze The Storm of Steel by Junger The Guns of August by Tuchman The Gallic Wars by Caesar Twelve Against the Gods by Bolitho Genghis Khan by Weatherford  The first one on the list will take a while to get through, but is very much worthwhile.  Admittedly, this is a list that appeals to those who think about Rome every day.  I hope someone makes an audiobook of The Encyclopedia of Military History by Dupuy and The Fifteen Decisive Battles of the World by Creasy.",Elon Musk,123285,1292,17696,7696,"Jul 1, 2024 · 3:07 AM UTC"
817,https://twitter.com/elonmusk/status/1807591743053021438#m,Another Grok banger 😂  https://x.com/i/trending/1807582114365259849/normal,Elon Musk,15715,152,2273,1668,"Jul 1, 2024 · 1:47 AM UTC"
818,https://twitter.com/elonmusk/status/1807591366954045841#m,💪😂  https://x.com/i/trending/1807582114268787006/normal,Elon Musk,16933,108,2661,1405,"Jul 1, 2024 · 1:45 AM UTC"
819,https://twitter.com/elonmusk/status/1807588014652338355#m,Would be lovely to see more accounts on 𝕏 simply posting beautiful content,Elon Musk,488874,11512,26359,34058,"Jul 1, 2024 · 1:32 AM UTC"
820,https://twitter.com/elonmusk/status/1807517547786633355#m,Yay!,Elon Musk,82236,503,8810,5030,"Jun 30, 2024 · 8:52 PM UTC"
821,https://twitter.com/elonmusk/status/1807516657130127512#m,The law is violating the law,Elon Musk,64756,498,12730,2890,"Jun 30, 2024 · 8:48 PM UTC"
822,https://twitter.com/SawyerMerritt/status/1807515626149380526#m,This @SpaceX launch two days ago was beautiful. Looks like Mars.,Sawyer Merritt,8973,44,1193,384,"Jun 30, 2024 · 8:44 PM UTC"
823,https://twitter.com/elonmusk/status/1807515190809739541#m,Accurate,Elon Musk,82333,381,16225,2080,"Jun 30, 2024 · 8:42 PM UTC"
824,https://twitter.com/elonmusk/status/1807511645239054714#m,https://nt.vern.cc/Przemek87394560/status/1807477872895861158/video/1,Elon Musk,121958,668,11083,4441,"Jun 30, 2024 · 8:28 PM UTC"
825,https://twitter.com/elonmusk/status/1807491893095432440#m,"True, first time I’ve seen Republicans & Democrats agree on something in a long time 😂",Elon Musk,116273,542,12930,4994,"Jun 30, 2024 · 7:10 PM UTC"
826,https://twitter.com/elonmusk/status/1807491298015768981#m,𝕏 is the group chat for Earth,Elon Musk,268985,4617,25590,20195,"Jun 30, 2024 · 7:08 PM UTC"
827,https://twitter.com/elonmusk/status/1807484028943216892#m,Let’s make (good) sci-fi real!,Elon Musk,107586,356,9023,4287,"Jun 30, 2024 · 6:39 PM UTC"
828,https://twitter.com/farzyness/status/1807398689985777956#m,"Neuralink's First Patient Leaves Us Speechless.  Noland Arbaugh @ModdedQuad, @neuralink's first brain chip patient, joins us for an in-depth look into some truly mind blowing stuff (pun intended).  You do not want to miss this one.  @HansCNelson @elonmusk @chapman_bliss",Farzad,5818,72,1136,417,"Jun 30, 2024 · 1:00 PM UTC"
829,https://twitter.com/elonmusk/status/1807432832295239833#m,Our greatest dream is to send a spaceship to Uranus,Elon Musk,365059,9338,25960,45147,"Jun 30, 2024 · 3:15 PM UTC"
830,https://twitter.com/elonmusk/status/1807431490763968962#m,Thoughtful explanation of the Supreme Court’s recent decision regarding ambiguous regulatory authority,Elon Musk,22428,94,3610,1537,"Jun 30, 2024 · 3:10 PM UTC"
831,https://twitter.com/elonmusk/status/1807343536909455461#m,Subscriptions in support of your freedom to speak are much appreciated,Elon Musk,27692,279,4772,3429,"Jun 30, 2024 · 9:20 AM UTC"
832,https://twitter.com/elonmusk/status/1807342765795156100#m,Makes a good point about democracy,Elon Musk,194336,936,34362,6645,"Jun 30, 2024 · 9:17 AM UTC"
